id,id_prompt,essay_title,essay_text,grades,essay_year
11.html,preservacao-da-amazonia-desafio-brasileiro-ou-internacional,A Amazônia é nossa!,"Foi-se o tempo em que os gringos chegavam aqui e levavam para si madeira e minério. Aqui não é mais terra de índio e estrangeiro algum, com ladainha furada, vai pôr a mão naquilo que nos pertence.
O ponto em questão é que, os líderes europeus querem para si a tutela da amazônia, para repetirem o que foi feito há séculos, extrair! Extrair como extraíram por todo canto que passaram e nunca ""consertaram"" o estrago causado, visto seus próprios quintais, praticamente zerados de vegetação nativa.
Com que audácia esses pseudoambientalistas de terno e gravata falam que não cuidamos do nosso país, fingem que não sabem que é em terras brasileiras que se encontram as florestas mais preservadas do mundo. Acusam a agricultura e a pecuária de vilões do desmatamento, mas são os homens do campo os maiores preservadores da mata nativa e da água que temos aqui. Nossas leis ambientais são as mais rígidas do mundo, justamente para manter viva nossa fauna e flora.
Nossas florestas estão bem conservadas, basta olhar com atenção os verdadeiros dados, porque está cheio de informações falsas espalhadas por aí, com a intenção de formar opiniões que a eles convém que convém a quem as difunde.
São as nossas florestas que estão verdes e em pé, não as da Europa, logo, não é difícil saber quem entende mais de preservação ambiental. A amazônia é nossa, fique você, Macron, com o que sobrou da catedral de Notre Dame.",[120 120 120 120   0 480],2019
9.html,preservacao-da-amazonia-desafio-brasileiro-ou-internacional,"Amazonas, um bem de todos nós","Amazonas, sem ela os dias do brasil estão contados, o presidente jair bolsonaro, devia estar fazendo algo para-lhe mostrar para nos brasileiros, mais eu na verdade ele deve estar brincando com a nossas caras.
Mas e ele nao sente o ar pesado de poluição e desmatamento, à amazonas ela é importante para uma parte do planeta, ou melhor ela gera oxigênio limpo e puro e com esse incêndio, muitos estados de outros países vizinhos estão sofrendo com a umidade relativa do ar, à amazonas e bem da sociedade que se importa com a natureza e também com o planeta, mais uma coisa é certa logo esse incêndio ira ser controlado e apagado para a felicidade da nacionalidade brasileira...",[ 40  40  40  40   0 160],2019
10.html,preservacao-da-amazonia-desafio-brasileiro-ou-internacional,Amazônia e o mundo,"Desde o periodo pré-colonial com a chegada dos portugueses (1500) o desmatamento tem se tornado constante, danificando o ecossistema. Muita das árvores que crescem no Brasil, cada uma com sua peculiaridade, foi ou é utilizada para o consumo econômico dos que o fazem, extraindo borracha, tinta ou algo que possa render capital para si.
Queimas ou desmatamento na Amazônia é algo que sempre ocorreu, considerando um evento natural que pode ser agravado pelo homem. Só que, em 2019 houve um aumento que supera todos os outros anos que o mesmo o tinha ocorrido, procupando não só o Brasil, mas também os outros países.
O problema da Amazônia é algo que o proprietário desse imenso terrêno deve se preocupar. Mas, se o dono não consegue resolver, por ser algo que ira prejudicar não só uma área mas sim o mundo todo, ai passa há ser um desafio internacional, já que todo o globo pode passar por mudanças indesejáveis.
Baseado nos fatos abordados acima, podemos observar que o Brasil sofre mudanças negativas em suas florestas há mais de cinco séculos e que se algo não for feito, provavelmente esses anos ira estender. Se o governo aumentase a segurança via aérea e terrestre, pode ser que fosse controlada e até mesmo diminuida gradativamente as ações do homem. Com isso evitando a morte da Amazônia, o aquecimento global e as mudanças climaticas.",[120 120  80 120  80 520],2019
19.html,preservacao-da-amazonia-desafio-brasileiro-ou-internacional,Amazonas,"A Amazonaspatrimônio brasileiro, tem um ecossistema rico de variações.
Contudo ao invés de usarmos ao nosso favor, cuidando e explorando nossa fauna e flora, temos nos importado pouco, deixando que aconteça catástrofes, tendo como exemplo as queimadas que aconteceram atualmente.
Tendo em vista que não foi a primeira vez e nem a segunda, portanto o que levou tanta comoção na internet e em programas de TV foi que chegou a grande São Paulo, tendo muita visibilidade.
Se o Brasil tiver como investi no reflorestamento e cuidados na fauna e flora presente na Amazonas, seria bom, ao contrário temos que pensar no nosso planeta não só no país e deixar com um país que tenha como investir nela.",[120  80  80 120  40 440],2019
7.html,supremo-tribunal-federal-e-opiniao-publica,A imparcialidade do Supremo Tribunal Federal e a opinião pública.,"É notório que o Supremo Tribunal Federal (STF) tem dividido a opinião pública assumindo papel de destaque na política brasileira. Dentre tantas questões relevantes temos: decisões muitas vezes favoráveis e contrárias a diversos setores da sociedade, circunstâncias que fazem com o STF seja amado e odiado ao mesmo tempo.
Sabe-se que o STF é a máxima corte de julgamento do judiciário brasileiro. No cenário atual tem ganhado cada vez mais destaque por ter que decidir questões de enormes controversas e repercussões gerais, por exemplo: o julgamento da prisão em segunda instância, que afetou diretamente muitos casos emblemáticos de prisões da operação Lava Jato, como a soltura do ex. presidente Lula.
Ainda que pesando pressões de opiniões contrárias, no caso do julgamento da prisão em segunda instância a suprema corte julgou conforme a lei e a Constituição Federal (CF) pela possibilidade de prisão somente após o trânsito em julgado da sentença, decisão muito comemorada por juristas e pela Ordem dos Advogados do Brasil.
De outro lado, parcela da população criticou duramente a corte máxima no caso da prisão em segunda instância. Para essas pessoas houve impunidade, pois, queriam que o ex. presidente Lula permanecesse preso. Com a divisão politica que se estabeleceu após as últimas eleições para presidente no país, surgiram diversas correntes ideológicas que criticam diretamente decisões tomadas pela Suprema Corte. Mas o STF deve julgar segunda as leis e a CF, não podendo se deixar influenciar por uma ou outra opinião favorável ou divergente, ainda que isso desgaste a sua visibilidade, cabe a corte suprema julgar de forma mais imparcial possível.
Por fim, evidente que o STF ao decidir cada vez mais questões de relevante repercussão nacional vai reverberar em diferentes opiniões, e ter sua popularidade contestada em maior e menor grau de eficiência. Não obstante, faz-se necessário que a corte máxima guardiã da CF julgue de forma imparcial, pautando-se na lei, a exemplo do que fez no julgamento mais recente em que decidiu pela prisão definitiva somente com o trânsito em julgado da sentença. Ainda que enfrentando forte pressão da população. Mas assim, julgou conforme o ordenamento jurídico atual, deixando para que o parlamento debatesse e criasse leis em sentido contrário.",[120 160 120 120  40 560],2020
3.html,supremo-tribunal-federal-e-opiniao-publica,A integridade do papel do STF,"Dificilmente a atuação do Supremo Tribunal Federal vai agradar a todos os brasileiros. Em uma pesquisa exercida pelo Datafolha foi comprovado que a maioria dos entrevistados não estão satisfeitos está satisfeita com essa atuação.
O papel do STF não é fácil de exercer, pois exige uma responsabilidade um grande, e de alguma forma não esta agradando maioria dos brasileiros, algumas pessoas dizem que a constituição deve interpretar o interesse brasileiro para tomar determinadas decisões e que só assim há de conseguir uma maior aprovação, porem, ainda que o supremo adquirisse tal pratica, teria desagrado aos brasileiros, mesmo que seja em ""pouca"" quantidade. Mesmo que não sendo uma única saída, teria uma melhora na aprovação desse papel, mas ainda sim o povo deveria se conscientizar que o supremo no pode agradar o povo deixando se exercer o seu verdadeiro papel.
Para um maior nível de aprovação da atuação do STF, é preciso ouvir mais a voz dos brasileiros, tomando atitudes avaliando o interesse brasileiro mas não perdendo a íntegra de seu papel e trabalhando com rigidez.",[120 120 120 120  40 520],2020
18.html,supremo-tribunal-federal-e-opiniao-publica,A lacuna entre sociedade e o governo,"A principal função do Supremo Tribunal Federal é preservar e garantir a aplicação da Constituição Federal em decisões na qual há controversas entre os poderes Legislativo e Executivo. Uma vez que a sociedade reflete diretamente nas leis e consequentemente na formação da Constituição, as opiniões e decisões públicas devem condizer com as do Supremo. Com isso, há razões quando isso não acontece e pode distanciar cada vez mais o povo da sua lei.
Com dados oferecidos pelo Datafolha, aproximadamente metade da população brasileira discorda das decisões e posições tomadas pelo STF. Isso pode corresponder a várias razões, entre elas a corrupção consolidada na esfera pública brasileira. Sabe-se que no histórico da política do país encontra-se vários escândalos de desvio de verba e envolvimento com empreiteiras por parte dos políticos do país.
Isso refletiu drasticamente na sociedade e da sua percepção sobre o envolvimento na vida pública e decisões políticas. Hoje o cenário político no país está separado da participação popular, pois vê-se que os interesses da população brasileira não são considerados em decisões cruciais quando tomadas pelo STF. Pode-se concluir que os interesses sociais estão dissociados dos interesses do STF devido a massiva e constante onda de corrupção. 
Dessa forma, se há desinteresse público, não há envolvimento da população na política e consequentemente maior espaço e oportunidades de executar e aplicar desvios de conduta ética e moral nas esferas políticas. Esse abismo entre sociedade e o governo faz com que o país retroceda cada vez mais e estagne em muitas áreas, como educação e saúde, que são as mais gritantes em necessidades e investimentos.
Em suma, a divergência entre o STF e a opinião pública reflete a inabilidade da sociedade em lidar com seu papel ligado a cidadania e a irresponsabilidade do governo em cumprir fielmente o que o STF deve fazer primordialmente. Mesmo sendo uma medida paliativa, uma sugestão a fim de minimizar esse abismo entre sociedade e governo é de erradicar todos os privilégios da classe de políticos e diminuir três vezes mais o salário exorbitante deles.",[160 160 160 160  80 720],2020
4.html,supremo-tribunal-federal-e-opiniao-publica,STF um órgão político ou jurídico?,"Em 2014, durante o governo Dilma Rousseff, iniciava a operação Lava Jato que tinha o objetivo de investigar casos de corrupção envolvendo empresas estatais, como: a Petrobras. Em virtude disso, várias notícias relatando a participação de políticos em esquemas fraudulentos começaram a surgir e causar indignação na população. Por conseguinte, o anseio da sociedade em acompanhar os desdobramentos desses fatos ocasionaram a notoriedade do Supremo Tribunal Federal.
Mormente, ao avaliar que, o papel desse órgão judiciário, consiste na guarda da Constituição Federal e no julgamento de ocorrências concernentes ao Congresso Nacional ou há casos que sejam relevantes para todo o país. Nessa conjectura, é indiscutível a importância das atribuições do Supremo Tribunal Federal, visto que algumas pautas, como: a criminalização da homofobia, trouxeram grandes avanços para a sociedade. Entretanto, processos envolvendo ex-presidentes, ministros e ex-assessores ganharam destaque em âmbito nacional devido a postura dos membros da corte.
Ademais, convém salientar que, segundo o instituto Datafolha, 39% dos brasileiros desaprovam a conduta do Supremo Tribunal Federal, pois vereditos e decisões questionáveis homologadas pelo órgão, como: a suspensão de investigações contra políticos, absolvição e soltura de indivíduos presos em operações judiciais e aprovação de habeas corpus controversos são fatores corroborantes para o aumento da taxa de reprovação da corte.
Dado o exposto, faz-se necessário, mediante o Ministério de Ciência e Tecnologia em parceria com o Supremo Tribunal Federal, a ampliação de fóruns virtuais para difundir as atribuições e deveres desse órgão público a fim de policiar e informar a sociedade sobre as pautas discutidas pela corte. Consoante ao ex presidente africano Nelson Mandela, ""Se falares uma linguagem que o homem compreenda, a tua mensagem entrará em outras mentes"", diante disso, é fundamental a parceria do STF com os veículos de comunicação, para propagar numa linguagem sucinta e objetiva mensagens que visem a aproximação amigável entre a população e o Supremo Tribunal Federal.",[160 120 160 160 120 720],2020
5.html,supremo-tribunal-federal-e-opiniao-publica,Órgão Máximo,"O Supremo Tribunal Federal (STF) encontra-se no topo da hierarquia do poder judiciário e, nesse sentido, ele pode ser entendido como a lei máxima do país, ou seja, é o grande guardião da constituição federal. Nesse contexto, é indubitável que as decisões tomadas pelo STF envolvem a população brasileira. Sendo assim, a opinião pública e a maior instância do poder judiciário são diretamente ligadas.
Primeiramente, é importante ressaltar que nos últimos anos a Suprema Corte teve protagonismo no cenário político brasileiro. A intensa divulgação das atividades do Supremo pela mídia tradicional e pelas redes sociais fizeram com que as decisões tomadas pelo Tribunal ganhassem audiência global. Ademais, a cúpula do poder judiciário brasileiro tomou medidas que não envolvem questões processuais baseadas na lei (fato que gera impunidade).
Em uma segunda análise, constata-se que a maioria da população - segundo pesquisa Datafolha - não aprova o trabalho do STF. Essa situação se configura porque o público está mais atento às decisões tomadas pelo Supremo. Pois muitas das vezes parecem julgamentos de advogados de corruptos ""graúdos"" e não de ministros cuja função é preservar a constituição.
É evidente, portanto, que é necessário e incontestável a ação da Suprema Corte. Porém, com o intuito de ter aceitação geral da nação e defender a carta magna, é fundamental rever como estão sendo feitas as definições dos ministros. Outrossim é importante verificar os erros cometidos para que os mesmos não sejam repetidos.",[160 120 160 160  40 640],2020
17.html,supremo-tribunal-federal-e-opiniao-publica,Censura ao Supremo Tribunal Federal versus opinião pública ,"De acordo com pesquisas o supremo tribunal federal vem sendo destaque pelo os ataques por sua conduta. Avaliação que foi feita pode-se mensurar como pessoas classificaram, e a maioria a afirmou como: péssimo. Diante da problemática que circunda o STF em que diz respeita aopinião pública, observa-se que as pessoas estão incontentes descontentes com maneira que tratam as reivindicações sociais, já que essas deveriam ser relevantes no contextual social e não políticos.
As premissas que levaram as pessoas a classificarem o STF como péssimo foi após a promulgação eleição do novo presidente do Brasil, e condução que foi desencadeada no governo do presente. Acredita-se que muitos insatisfeitos com novo presidente e as novas mudanças no meio social tenderam a aumentar número de pessoas contra o STS mas vale salientar que STF continua cumprindo com as medidas, resolvendo e debatendo nas leis do país. 
Todavia, as transformações que ocorreram e precisavam colocar em vigor, trouxe consigo divergências de opiniões em que maioria não concorda com aprovação de alguns requisitos do STF, mas ressaltar-se que qualquer a aprovação passa pela votação e só depois são encaminhados aos outros poderes do país. Pode-se evidenciar que pessoas precisam se inteirar mais sobre como ocorrem normas de reivindicação da população.
Contudo, vê-se uma sociedade desinformada que se precisa mais saber sobre os eventos que acontece no país. Cabe salientar que qualquer decisão precisa passar pela tramitação e só depois de avaliados que colocado em vigor, mas diante disso é preciso frisar que necessita colocar políticos responsáveis que priorize com seriedade as problemáticas sociais e que saiba tomar decisões que beneficie a sociedade e não aos políticos. ",[ 80 120  80 120  40 440],2020
2.html,supremo-tribunal-federal-e-opiniao-publica,"Ministros, não heróis","Nos últimos anos, a Operação Lava-Jato, responsável desmantelar grandes esquemas de corrupção, deu grande crédito ao Poder Judiciário, sobretudo por causa da atuação do ex-juiz Sérgio Moro, o qual foi visto como um herói nacional. Em oposição, o Supremo Tribunal Federal sofreu diversos ataques, em virtude de suas decisões poucos populares. Tal percepção negativa, no entanto, não deve ser vista como algo necessariamente ruim, pois nem sempre a defesa dos valores constitucionais agrada à maioria.
Nesse sentido, é preciso dizer que a função principal da Suprema Corte é de guardar a Constituição Federal de 1988. Esta, por sua vez, possui um mecanismo de defesa inclusive contra a vontade do povo: as cláusulas pétreas. Estes dispositivos, por guardarem valores essenciais à democracia, não podem ser alterados em nenhuma circunstância, seja por proposta de emenda ou plebiscito. Eles foram criados para resistir a ondas totalitárias e até mesmo a vontades populares eventualmente imbuídas de desejos de discriminação e de violência. Em certa medida, portanto, a Carta Magna pode ser antipopular e, da mesma maneira, será o STF, cujo papel é o de velar pela sua validade.
Na verdade, a insatisfação gerada ocorre, em grande parte, por um motivo: a população brasileira não conhece quase nada sobre a legislação pátria. As escolas regulares do país preocupam-se mais em ensinar a diferença entre mitose e meiose nas aulas de Biologia. O que é ensinado sobre Direito Constitucional? Nada! O resultado disso é desastroso: pouquíssimas pessoas sabem qual é o papel do STF e quais são seus deveres ou limitações. Assim, quando tal órgão não atende ao cego clamor popular, surge uma reivindicação em massa que pede o seu fechamento.
Por fim, depreende-se que boa parte das reclamações quanto à atuação do STF surgem porque a população é ignorante. Para que isso seja mudado, é imprescindível que o Poder Legislativo crie uma lei que insira a disciplina de Direito Constitucional no Ensino Básico. Tal medida, provavelmente, poderá disseminar o caro conhecimento de que a função da Suprema Corte não está relacionada a heroísmos, mas a defesa da Constituição Cidadã.",[160 160 200 160 160 840],2020
6.html,supremo-tribunal-federal-e-opiniao-publica,A Corte Suprema,"A pesquisa realizada recentemente pelo Datafolha causou surpresa à população. Nela consta que apenas 39% dos brasileiros aprovam a Corte Suprema, ou seja, o Supremo Tribunal Federal (STF). Diante disto surge o questionamento sobre o que leva uma pessoa a não aprovar o STF. O assunto prisão em segunda instância e a morosidade na resolução de processos judiciais contribuíram para esta reprovação.
Primeiramente, a rejeição da proposta de prisão em segunda instância causou descontentamento na população. Políticos que haviam cometido vários crimes de desvio de dinheiro público estavam, de repente, livres. A sensação de justiça com relação aos crimes políticos se esvaiu da noite para o dia. Mas, temos que lembrar que o STF é composto por ministros renomados e de larga experiência que têm como premissa básica a guarda da Constituição Federal (CF), nossa lei maior. Este tribunal se viu na obrigação, por maioria dos votos, de cumprir o que consta na CF sobre somente condenar após trânsito em julgado.
Por outro lado, é preciso avaliar também que a população está cansada da morosidade da justiça e urge por soluções de crimes políticos. É papel do STF se atentar também para os anseios da população para que possamos ter um país menos corrupto com a redução da impunidade. Atos do STF, como o supracitado, prolongam ainda mais os processos judiciais e tiram da população a esperança de melhores condições para o país tais como: saúde, saneamento e educação. Não são estes também itens básicos da Constituição?
Portanto, é necessário que o STF dê mais abertura à participação popular nas discussões políticas para que juntos possamos definir o que é melhor para nosso país. Temos que abrir caminhos para a democracia e condições dignas e não colocar mais barreira. Como dizia Newton: ""Construímos muros demais e pontes de menos"".",[120 120 160 160  40 600],2020
12.html,supremo-tribunal-federal-e-opiniao-publica,Opinião Leiga ,"Olhando para o passado vemos que em Atenas, na Grécia Antiga, berço da uma vez por ano era feita uma reunião, em praça, na qual decidiam qual político estava sendo mais destrutivo a Cidade-Estado esse era exilado. Voltando ao presente, notamos que grande parte da população, caso pudessem, fariam de modo semelhante com os ministros do Supremo Tribunal Federal. Mal visto pela grande maioria do povo.
Primeiramente, é importante destacar que a imagem criada para o STF se dá pelo entendimento popular formado em sua maioria em conjecturas leigas. Uma pesquisa do Datafolha mostrou que cerca de 39% da população julga ruim a atuação do órgão, apenas 19% afirmou que era boa ou excelente. Assim, tal fato confirma que a maior parte das pessoas não entendem como funciona o apoderar Público. Isso se deve, sobretudo, a uma má educação que é ofertada, no Brasil, principalmente, em escolas públicas, a respeito do funcionamento político da nação.
Concomitantemente, como dito por Pitágoras devemos educar as crianças para que não nos preocupamos com os adultos. Ademais, é possível ver que as organizações devem atender a critério da sociedade com um todo, já mais, acatando interesses de pequenos grupos ou pessoas e isso desagrada a alguns. De tal modo, juntando o desagrado de tantos que não têm suas intenções pessoais atendidas pelos parlamentares, resulta nos números já apresentados.
Com base nos dados já apresentados, observamos que a opinião pública a respeito do Supremo Tribunal Federal é extremamente ruim, fato que se deve a falta de conhecimento dos indivíduos acerca de assuntos políticos. Logo, para amenizar essa situação urge que o Ministério da Cidadania em parceria com o INEP(Instituto Nacional de Estudos e Pesquisas Educacionais Anísio Teixeira) inclua o funcionamento dos órgãos e instituições públicas nos assuntos abordados nas questões do Enem(Exame Nacional do Ensino Médio), fazendo com que um grande número de jovens venham a entendimento do assunto. Dessa forma, levando conhecimento aos jovens não será preciso nos preocupar com os adultos.",[120 120 120 120 160 640],2020
0.html,supremo-tribunal-federal-e-opiniao-publica,União entre o órgão público e a opinião pública,"O supremo tribunal federal é definido como um órgão de alta instância do poder judiciário, capaz de defender as normas da Constituição federal. Vários problemas estão em acontecimentos, e o STF ganha destaque sobre a população brasileira, devido ao impacto sobre a opinião pública, onde a sua atuação acaba agradando o brasileiro.
Devido a vários impasses acontecidos no governo, o supremo tribunal federal rege com o seu papel em defender tanto as normas brasileiras, quanto a opinião pública, colocando em pauta sobre alguns acontecimentos como criminalização sobre o livro do beijo gay, mudanças na reforma da previdência e também o impacto ambiental, no que ocasionou também um dos assuntos discutidos pela opinião brasileira.
Com a pesquisa do ponto de vista brasileiro sobre os impactos acontecidos e políticos, o STF acaba tendo um destaque sobre a população por exercer o seu papel de mostrar a avaliação que movimenta o órgão máximo do poder judiciário.
Contudo, com a convicção entre o órgão público e a opinião pública, as pesquisas podem agradar ou não os brasileiros. Sendo assim, com essa união é possível abrandar aos problemas acontecidos, construindo com educação um Brasil mais abrangente e desenvolvido.",[120 120 120 120   0 480],2020
1.html,supremo-tribunal-federal-e-opiniao-publica,A democracia estende-se ao STF,"Nos últimos anos, o Supremo Tribunal Federal ganhou destaques nos debates públicos, principalmente no afastamento da então presidente Dilma Rousseff, na aprovação e recuo da prisão em segunda instância e em algumas polêmicas decisões políticas. O STF, diferentemente do Executivo e do Legislativo, não tem como critério primário ponderar suas ações para agradar a opinião pública, mas garantir o respeito à Constituição. No entanto, a pressão do interesse social sobre a alta instância judiciária fortalece a democracia e supervisão dos ministros.
Em primeiro lugar, o desejo e insatisfação da população, manifestados e levados em consideração, são sinais de uma democracia consolidada, que se adapta para se manter. A revogação da prisão após julgamento em segunda instância, por exemplo, possuiu um claro equilíbrio entre o desejo do povo e o permitido pela Carta, a ponto de o presidente da Corte deixar claro a possibilidade de alterar-se a lei posteriormente. Tal fato demonstra os mecanismos do Poder à nação, tornando as pessoas mais sábias quanto às regras democráticas e, logo, repudiadora dos seus infratores. Ressalva-se, porém, que a escolha pela norma nem sempre é de gosto popular, à semelhança da de deixar o réu recorrer em liberdade.
Somada a esse benefício democrático, a atenção da sociedade dada à Suprema Corte evidencia o caráter profissional dos membros, enquanto prestadores de serviços à sociedade; e a necessidade de excelência nas funções - sobretudo de defender a Lei Maior -, sob pena de o congresso adquirir apoio para impedir os ministros. Ou seja, o olhar atento dos cidadãos pode constranger o STF a não repetir desvios, os quais corroboraram as críticas coletivas, como favorecer a candidatura da presidente Dilma, quando a Lei diz que não, e intervir em bancos de dados financeiros, aparentemente sem critério aceitável.
Dessa forma, embora caótica, a discussão sobre os atos do Supremo reflete o aperfeiçoamento da democracia. Para validar a influência do povo no judiciário, agora, é necessário que os ministros passem a falar à nação em linguagem menos técnica, explicando o porquê de não aceitar a legitimidade do querer popular. Assim, a sociedade compreenderá o STF, além de participar das decisões políticas e judiciárias com maior sabedoria",[160 160 200 160 160 840],2020
13.html,supremo-tribunal-federal-e-opiniao-publica,Um poder judiciário transparente e uma população exigente,"Uma onda de escândalos e uma população calejada. Recentemente se instaurou no âmbito do poder judiciário Federal uma crise com relação à veracidade dos trabalhos desenvolvidos pela banca de magistrados, juntamente com as equipes responsáveis pelas atividades do Supremo Tribunal Federal. Uma sociedade já não muito satisfeita com a situação instável na política do País, não seria passível com a incerteza de mais um poder.
Nenhum cidadão é compreensível à atos de infidelidade, pois se tratam de ações que envolvem mentiras. O Supremo nesses últimos tempos mostrou a sua infidelidade com Brasil, como por exemplo, favorecer decisões judiciais devido a posição política de indivíduos que não podiam usufruir de tais privilégios. A situação ficou visível nos últimos tempos, mas raramente ações são construídas da noite para o dia, e bastou o desencadeamento de uma das operações federais, a lava-jato, para que o oculto ficasse em evidência.
A população brasileira, já desgastada com questões políticas na esfera Legislativa e Executiva, não iria se manter calma com mais um reboliço negativo na divisão Judiciária da República Federativa. A sociedade já estava em constantes protestos com relações políticas e ideológicas antes do Supremo entrar na ""lista negra"", com o pivô das investigações lideras pelo então Ministro da Justiça, Sérgio Moro, houve uma avalanche dentro da justiça, fazendo os cidadãos voltarem seus olhares para ela, dessa forma, cada vez mais o Supremo tem ficado em evidência nos últimos tempos, a sociedade tem visto a sua força de intervenção na política e tem evitado deixar movimentos passarem por debaixo dos panos.
O Brasil se encontra em um período complicado politicamente, de muitas divergências de opiniões e até casos extremistas de violência. Viver com uma justiça em que a balança não esteja regulada e nivelada, igualmente para todos, gera desconforto e é causa de maiores problemas na sociedade. É preciso uma reestruturação na forma de administrar as cortes judiciais brasileiras, existindo mais transparência, que realmente seja eficaz, automaticamente se gera confiança na sociedade. A população dever continuar exigindo o que lhe é de direito, mas sempre de forma a não perder a razão e com intelecto alto sobre o que de fato está ocorrendo, pois dessa forma, a sua propriedade de argumento é elevada e eficaz.",[120 160 160 120  40 600],2020
16.html,supremo-tribunal-federal-e-opiniao-publica,Fenômeno de justiça,"Promulgada em 1988, depois de duas décadas de ditadura militar, a Constituição Cidadã tem por objetivo garantir os direitos sociais da população brasileira. No entanto, o equilíbrio entre os três poderes, condição necessária para garantir esses direitos, encontra-se afetado, haja vista as recentes pesquisas sobre a reprovação do Poder Judiciário pela opinião pública. Nesse ínterim, hão de ser analisadas as causas desse cenário incitando uma ação conjunta entre sociedade e Poder Público, para inibir os efeitos desse quadro.
Em primeiro plano, é importante destacar a visibilidade que o Poder Judiciário recebeu nos últimos anos, no Brasil. Esse destaque encontra respaldo nos recentes casos de corrupção divulgados na mídia, levando à prisão políticos renomados no país, pela Operação Lava Jato. Assim, percebe-se que, por se tratar da última instância dos processos de condenação, o STF (Superior Tribunal Federal) é enquadrado no âmbito da ""justiça social"", tendo em vista a responsabilidade desse órgão em retirar de gestões públicas aqueles que subtraem dinheiro ilicitamente para si.
Nesse contexto, destaca-se que a atuação dessa instituição como fenômeno de justiça não agrada parcela da população. Esse panorama se evidencia, por exemplo, quando se observa as regalias políticas e os diversos recursos usados por empreiteiros para contornar a justiça, a saber, o que foi utilizado no caso mensalão, baseado na nova jurisprudência do STF, levando à soltura figuras como Eduardo Azeredo e José Dirceu, todos condenados por crimes de corrupção. Dessa forma, é inconcebível que a libertação, mesmo após segunda instância, seja concedida de maneira arbitrária e sem o consenso da opinião pública.
Impende, pois, que indivíduos e instituições públicas cooperem para transpor barreiras que impeçam a solidificação das ações do judiciário. Destarte, cabe aos cidadãos repudiar medidas que vão de encontro aos preceitos constitucionais, por meio de manifestações ativas nas ruas e do ativismo nas redes sociais capazes de desconstruir a incredulidade do sistema jurídico. Ao Conselho Nacional de Justiça, por sua vez, compete promover ações pertinentes que vise o aprimoramento da justiça através do enrijecimento das leis e prolongamento das penas para crimes políticos e contra a fé pública. Somente assim, o Brasil alçará a um verdadeiro Estado Democrático de Direito instituído pela Constituição de 1988.",[200 160 200 200 160 920],2020
8.html,supremo-tribunal-federal-e-opiniao-publica,A atual importância do Supremo Tribunal Federal para a sociedade brasileira,"O Supremo Tribunal Federal, órgão de cúpula do sistema judicial brasileiro, é uma corte jurídica, pois integra a estrutura do Poder Judiciário e porque aprecia, segundo as regras do direito, as situações que são levadas até seus julgadores. Ademais, é uma corte política, já que a repercussão de suas manifestações tem abrangência nacional, tendo em conta o fato de que o tribunal está encarregado de decidir questões de alta relevância para o país. Considerando o último aspecto, o Pretório Excelso, outra denominação dada ao tribunal, está sujeito à opinião pública, a qual não tem considerado o verdadeiro papel da corte.
Por um lado, o destaque para o Supremo Tribunal Federal se dá porque a Constituição Federal de 1988 lhe conferiu importantes funções, seja com relação à guarda da própria Carta Magna, seja por conta de que julga as principais autoridades do país. Esse papel, entretanto, tem sido alvo de muitas críticas, relativamente ao modo como é desempenhado. O que deve ser observado é que o tribunal não pode considerar verdadeiramente os anseios da sociedade, posto que, como aplicador das leis, deve se ater às mesmas. Se o povo, por sua vez, quiser uma mudança que extrapole o texto legal, precisa recorrer ao Poder Legislativo, que de fato representa a vontade da população.
Outro ponto relevante é a questão dos direitos e garantias fundamentais, os quais surgiram como contraponto ao regime ditatorial que precedeu à promulgação da Constituição da República de 1988. O Supremo Tribunal Federal, como guardião desses direitos e garantias, também trouxe consigo o viés de proteger as minorias sociais e os direitos individuais, o que também deve ser considerado pela opinião pública. Dessa forma, os representantes do povo, como componentes dos demais poderes da República, são a voz da maioria, enquanto a Suprema Corte tem o papel de garantir que as minorias também serão ouvidas, emitindo decisões que assegurem a interpretação justa dos dispositivos legais.
Concluindo, o que então se considera não é que o Supremo Tribunal Federal não deve se conformar à opinião da sociedade, mas que tão somente desempenhe suas funções da maneira que foram designadas, objetivando, é claro, à realização da justiça. Esta, por sua vez, não em seu viés subjetivo de clamor público, mas na conformidade de leis e dos profundos conhecimentos os quais possuem os julgadores dessa importante corte.",[200 160 160 160  40 720],2020
